2.16666666667,1.0,10.0,64422,40.92688183684368
2.16666666667,1.0,20.0,64424,40.93546992354095
2.16666666667,1.0,30.0,64425,40.929932486847974
2.16666666667,1.0,50.0,64425,41.4766607042402
2.16666666667,1.0,40.0,64431,40.83891504781786
2.16666666667,3.0,20.0,64788,41.698625647928566
2.16666666667,3.0,10.0,64793,41.29727597266901
2.16666666667,2.0,50.0,64805,41.177409735741094
2.16666666667,2.0,20.0,64816,41.12756854377221
2.16666666667,3.0,30.0,64819,40.851704999338835
2.16666666667,3.0,40.0,64821,40.969904386787675
2.16666666667,2.0,40.0,64823,41.269591575837694
2.16666666667,2.0,30.0,64825,41.042504959739745
2.16666666667,3.0,50.0,64825,40.92314992484171
2.16666666667,2.0,10.0,64832,40.91443968680687
3.0,5.0,50.0,64842,39.87207262031734
3.0,5.0,30.0,64845,39.86312847665977
2.16666666667,4.0,50.0,64848,40.82592836814001
2.16666666667,4.0,40.0,64850,41.22434115805663
2.16666666667,4.0,30.0,64860,41.80646411445923
2.16666666667,4.0,10.0,64862,41.71005553822033
3.0,5.0,40.0,64870,39.86038771586027
3.0,8.0,40.0,64883,39.885606512078084
2.16666666667,4.0,20.0,64887,42.03753406216856
3.0,8.0,30.0,64887,39.864645122899674
3.0,8.0,20.0,64888,39.857337423134595
3.0,9.0,40.0,64894,39.8536340839928
3.0,9.0,50.0,64904,39.873251921730116
2.16666666667,7.0,20.0,64909,41.88478460593615
3.0,5.0,10.0,64913,39.890165098942816
2.16666666667,7.0,10.0,64917,41.8889556711074
2.16666666667,7.0,40.0,64927,40.89442795107607
2.16666666667,7.0,50.0,64927,40.95237417914905
2.16666666667,7.0,30.0,64927,41.28422380099073
3.0,7.0,20.0,64932,39.89294685027562
2.16666666667,6.0,40.0,64935,40.929157722275704
3.0,7.0,10.0,64946,39.87277327675838
3.0,10.0,10.0,64950,39.895078835077584
3.0,5.0,20.0,64953,39.910094256163575
2.16666666667,6.0,50.0,64955,41.770400775945745
2.16666666667,6.0,20.0,64956,40.81081866787281
2.16666666667,6.0,30.0,64956,40.98513872711919
2.16666666667,6.0,10.0,64956,41.140931105590425
2.16666666667,9.0,20.0,64969,40.98976174660493
2.16666666667,9.0,10.0,64972,40.79091979691293
2.16666666667,9.0,30.0,64984,40.89812124101445
2.16666666667,9.0,40.0,64984,41.76094880362507
2.16666666667,9.0,50.0,64984,41.97327856125776
2.16666666667,5.0,50.0,64991,41.73530743771698
3.0,6.0,50.0,65000,39.85915631672833
3.0,9.0,10.0,65007,39.911964393919334
2.16666666667,5.0,20.0,65008,40.98325781384483
3.0,8.0,50.0,65008,39.993547477875836
3.0,8.0,10.0,65010,39.91959274071269
2.16666666667,5.0,30.0,65012,41.797087063547224
2.16666666667,5.0,10.0,65013,40.954449790064245
2.16666666667,10.0,40.0,65020,40.93773850030266
2.16666666667,10.0,50.0,65020,40.98673686059192
2.16666666667,10.0,10.0,65020,41.82979246217292
2.16666666667,10.0,20.0,65020,41.191942221834324
2.16666666667,10.0,30.0,65025,40.6995960973436
2.16666666667,5.0,40.0,65030,41.98848929267842
1.33333333333,8.0,30.0,65039,40.97091376117896
1.33333333333,8.0,40.0,65039,40.8439599215053
3.0,7.0,40.0,65040,39.897915031178854
3.0,10.0,30.0,65040,39.911587577080354
3.0,7.0,50.0,65040,39.92084543046076
1.33333333333,8.0,10.0,65041,40.86098750284873
1.33333333333,8.0,20.0,65041,40.93277832493186
1.33333333333,8.0,50.0,65041,40.8842323939316
3.0,4.0,40.0,65050,40.01280128688086
1.33333333333,6.0,20.0,65058,41.3422855847748
3.0,10.0,40.0,65058,39.89597799675539
3.0,9.0,30.0,65058,39.90496997302398
3.0,10.0,50.0,65058,39.92098427505698
3.0,4.0,50.0,65061,39.90423318906687
3.0,9.0,20.0,65061,39.90782103559468
2.16666666667,8.0,10.0,65065,40.915011838194914
2.16666666667,8.0,30.0,65065,42.05249766574707
2.16666666667,8.0,40.0,65065,41.75631106074434
2.16666666667,8.0,50.0,65065,41.0995042421855
3.0,7.0,30.0,65065,40.001783168059774
3.0,6.0,30.0,65069,39.903625820879824
1.33333333333,6.0,30.0,65070,40.858860655804165
1.33333333333,6.0,40.0,65070,40.89164607587736
1.33333333333,6.0,50.0,65070,40.929077668930404
1.33333333333,6.0,10.0,65070,40.90695772494655
3.0,10.0,20.0,65074,39.983021925901994
1.33333333333,7.0,20.0,65076,40.86808848963119
1.33333333333,7.0,40.0,65076,41.323752694996074
1.33333333333,9.0,30.0,65078,40.973454987281
1.33333333333,9.0,10.0,65078,41.36415195011068
3.0,6.0,20.0,65078,39.92535343533382
2.16666666667,8.0,20.0,65079,41.68955540924799
3.0,6.0,40.0,65080,39.916185028036125
1.33333333333,2.0,30.0,65081,40.90589944331441
1.33333333333,2.0,50.0,65081,40.93770000897348
1.33333333333,7.0,30.0,65081,40.946754829143174
3.0,6.0,10.0,65086,40.010611150064506
1.33333333333,9.0,20.0,65093,40.849718292593025
1.33333333333,9.0,50.0,65093,40.92010986141395
1.33333333333,2.0,20.0,65095,40.87998600897845
1.33333333333,9.0,40.0,65095,40.85297884000465
1.33333333333,2.0,10.0,65100,41.573248652159236
1.33333333333,7.0,50.0,65100,40.88210184930358
1.33333333333,7.0,10.0,65101,40.906016143155284
1.33333333333,2.0,40.0,65104,40.92710182594601
1.33333333333,5.0,10.0,65147,40.86074537190143
1.33333333333,5.0,20.0,65147,40.93015793687664
1.33333333333,5.0,40.0,65147,40.890099704032764
1.33333333333,3.0,10.0,65151,40.81854142982047
1.33333333333,5.0,50.0,65155,40.855289109633304
