1.91025641026,1.0,10.0,64331,40.79579330305569
1.76666666667,1.0,10.0,64339,40.74811801291071
2.12564102564,1.0,10.0,64345,40.81662366609089
1.94615384615,1.0,10.0,64349,40.63201277493499
2.01794871795,1.0,10.0,64370,40.84536071121693
2.05384615385,1.0,10.0,64373,40.86769972497132
1.87435897436,1.0,10.0,64385,40.685215729055926
1.80256410256,1.0,10.0,64409,40.766495961812325
1.98205128205,1.0,10.0,64427,41.12061234295834
2.16153846154,1.0,10.0,64441,40.8244373165071
1.65897435897,1.0,10.0,64444,40.974158873432316
1.83846153846,1.0,10.0,64448,40.919416309916414
2.08974358974,1.0,10.0,64453,40.89055094507057
1.62307692308,1.0,10.0,64493,41.22149362217169
1.94615384615,2.0,10.0,64500,40.78291483013891
1.83846153846,2.0,10.0,64511,40.79831170919351
2.41282051282,1.0,10.0,64531,42.19221922766883
1.58717948718,1.0,10.0,64533,41.00019834015984
2.08974358974,2.0,10.0,64541,40.843904684181325
2.26923076923,1.0,10.0,64546,40.93966748123057
1.73076923077,1.0,10.0,64560,40.76600082684308
2.44871794872,1.0,10.0,64565,42.149275927920826
1.98205128205,2.0,10.0,64572,40.77220913977362
1.80256410256,2.0,10.0,64588,40.73590158065781
1.69487179487,1.0,10.0,64588,40.713003367884085
2.19743589744,1.0,10.0,64596,40.833506457158364
2.34102564103,1.0,10.0,64604,40.85423276491929
2.01794871795,2.0,10.0,64612,40.87250084395055
1.73076923077,2.0,10.0,64618,40.698762486106716
1.55128205128,1.0,10.0,64623,40.957867358927615
1.87435897436,2.0,10.0,64637,40.99036316096317
2.37692307692,1.0,10.0,64644,40.8065999961691
2.12564102564,2.0,10.0,64646,40.85927441029344
2.05384615385,2.0,10.0,64648,40.84083461330738
1.69487179487,2.0,10.0,64649,40.99457881215494
2.23333333333,1.0,10.0,64649,40.88812218804378
1.91025641026,2.0,10.0,64650,40.70671493373811
1.65897435897,2.0,10.0,64658,40.78408767131623
1.58717948718,2.0,10.0,64677,41.25000339676626
2.30512820513,1.0,10.0,64678,40.8306879439624
1.62307692308,2.0,10.0,64683,40.81547086162027
2.48461538462,1.0,10.0,64692,43.14416471961886
1.76666666667,2.0,10.0,64712,40.889211663161404
2.52051282051,1.0,10.0,64730,41.60705022257753
1.87435897436,3.0,10.0,64731,40.71857188921422
2.19743589744,2.0,10.0,64740,40.87437345215585
1.98205128205,3.0,10.0,64746,40.76381180481985
2.23333333333,2.0,10.0,64747,40.89222950884141
1.83846153846,3.0,10.0,64750,40.711142732179724
2.12564102564,4.0,10.0,64756,40.870400837040506
1.51538461538,1.0,10.0,64761,41.74133373692166
