2.10526315789,1.0,10.0,1.0,10.0,0.952631578947,64266,40.98326607898343
1.94736842105,1.0,10.0,1.0,10.0,0.810526315789,64339,40.973560774931684
1.94736842105,1.0,10.0,1.0,10.0,1.0,64350,40.92919046676252
2.10526315789,1.0,10.0,1.0,10.0,0.857894736842,64353,40.81532878661528
1.78947368421,1.0,10.0,1.0,10.0,0.952631578947,64365,41.48131225409452
1.94736842105,1.0,10.0,1.0,10.0,0.905263157895,64365,41.0208442552248
1.78947368421,1.0,10.0,1.0,10.0,0.810526315789,64373,40.75839580153115
1.78947368421,1.0,10.0,1.0,10.0,1.0,64378,40.95566086983308
1.94736842105,1.0,10.0,1.0,10.0,0.952631578947,64417,41.09115706209559
2.57894736842,1.0,10.0,1.0,10.0,0.573684210526,64424,40.93190297286492
2.10526315789,1.0,10.0,1.0,10.0,0.763157894737,64428,40.78998593369033
1.63157894737,1.0,10.0,1.0,10.0,1.0,64430,40.97843318397645
2.10526315789,1.0,10.0,1.0,10.0,0.573684210526,64436,40.983120118966326
2.42105263158,1.0,10.0,1.0,10.0,0.573684210526,64438,41.096102581126615
2.26315789474,1.0,10.0,1.0,10.0,0.573684210526,64440,41.43997359392233
3.84210526316,1.0,10.0,1.0,10.0,0.147368421053,64450,39.90304129337892
1.78947368421,1.0,10.0,1.0,10.0,0.905263157895,64454,40.85294684825931
2.26315789474,1.0,10.0,1.0,10.0,0.526315789474,64459,40.81679432326928
2.26315789474,1.0,10.0,1.0,10.0,0.715789473684,64463,41.0003449289361
1.94736842105,1.0,10.0,1.0,10.0,0.763157894737,64463,40.99006442690734
2.73684210526,1.0,10.0,1.0,10.0,0.526315789474,64470,40.6939185699448
1.63157894737,1.0,10.0,1.0,10.0,0.952631578947,64472,41.011512162163854
2.57894736842,1.0,10.0,1.0,10.0,0.384210526316,64472,40.75548751675524
2.57894736842,1.0,10.0,1.0,10.0,0.621052631579,64481,40.7632968085818
2.42105263158,1.0,10.0,1.0,10.0,0.810526315789,64483,40.8948471165495
3.21052631579,1.0,10.0,1.0,10.0,0.242105263158,64485,42.18688671034761
2.10526315789,1.0,10.0,1.0,10.0,1.0,64486,41.647651432664134
1.63157894737,1.0,10.0,1.0,10.0,0.905263157895,64488,41.01135029923171
2.42105263158,1.0,10.0,1.0,10.0,0.526315789474,64490,41.02637265413068
2.10526315789,1.0,10.0,1.0,10.0,0.810526315789,64491,40.713652727077715
2.26315789474,1.0,10.0,1.0,10.0,0.478947368421,64492,40.670926108025014
2.73684210526,1.0,10.0,1.0,10.0,0.431578947368,64493,40.74637143511791
2.57894736842,1.0,10.0,1.0,10.0,0.289473684211,64496,40.96673666103743
1.94736842105,1.0,10.0,1.0,10.0,0.715789473684,64500,41.631180760101415
2.57894736842,1.0,10.0,1.0,10.0,0.431578947368,64502,40.671917492873035
1.94736842105,1.0,10.0,1.0,10.0,0.668421052632,64505,41.00430718692951
2.26315789474,1.0,10.0,1.0,10.0,0.763157894737,64508,40.98986358195543
1.78947368421,1.0,10.0,1.0,10.0,0.857894736842,64508,40.708807567716576
2.42105263158,1.0,10.0,1.0,10.0,0.478947368421,64513,40.967046843492426
2.57894736842,1.0,10.0,1.0,10.0,0.336842105263,64513,40.750781346694566
1.94736842105,1.0,10.0,1.0,10.0,0.573684210526,64515,40.858181247022
2.42105263158,1.0,10.0,1.0,10.0,0.384210526316,64517,41.01256547507364
2.10526315789,1.0,10.0,1.0,10.0,0.905263157895,64519,41.4590630318271
2.26315789474,1.0,10.0,1.0,10.0,0.621052631579,64519,40.997722138883546
2.26315789474,1.0,10.0,1.0,10.0,0.810526315789,64521,40.95052738627419
2.10526315789,1.0,10.0,1.0,10.0,0.668421052632,64528,40.928963404730894
2.26315789474,1.0,10.0,1.0,10.0,0.857894736842,64532,41.006297174841166
2.73684210526,1.0,10.0,1.0,10.0,0.289473684211,64539,40.76696849684231
2.10526315789,1.0,10.0,1.0,10.0,0.715789473684,64540,40.79190258483868
2.10526315789,1.0,10.0,1.0,10.0,0.526315789474,64542,40.98974978597835
2.10526315789,1.0,10.0,1.0,10.0,0.621052631579,64542,41.079588694963604
3.52631578947,1.0,10.0,1.0,10.0,0.194736842105,64549,39.923189938184805
1.94736842105,1.0,10.0,1.0,10.0,0.857894736842,64554,40.955687609734014
1.94736842105,1.0,10.0,1.0,10.0,0.621052631579,64555,41.4403516278835
2.26315789474,1.0,10.0,1.0,10.0,1.0,64567,40.7872941395035
2.73684210526,1.0,10.0,1.0,10.0,0.668421052632,64567,41.09599084604997
3.68421052632,1.0,10.0,1.0,10.0,0.1,64569,40.14982274884824
3.68421052632,1.0,10.0,1.0,10.0,0.147368421053,64571,40.07205940783024
2.10526315789,1.0,10.0,1.0,10.0,0.478947368421,64573,40.99015430966392
2.73684210526,1.0,10.0,1.0,10.0,0.242105263158,64575,40.90376571996603
1.78947368421,1.0,10.0,1.0,10.0,0.668421052632,64576,41.39455242198892
2.73684210526,1.0,10.0,1.0,10.0,0.194736842105,64577,40.7725943607511
2.42105263158,1.0,10.0,1.0,10.0,0.336842105263,64580,41.618357251165435
4.0,1.0,10.0,1.0,10.0,0.147368421053,64580,40.11367434065323
2.57894736842,1.0,10.0,1.0,10.0,0.478947368421,64582,40.71990303636994
3.84210526316,1.0,10.0,1.0,10.0,0.194736842105,64583,39.96594219561666
2.42105263158,1.0,10.0,1.0,10.0,0.905263157895,64584,41.03999557066709
2.89473684211,1.0,10.0,1.0,10.0,0.526315789474,64586,40.96714172628708
2.73684210526,1.0,10.0,1.0,10.0,0.384210526316,64586,41.1545262694126
2.73684210526,1.0,10.0,1.0,10.0,0.478947368421,64587,40.74527133209631
2.42105263158,1.0,10.0,1.0,10.0,0.763157894737,64588,40.665292272227816
3.21052631579,1.0,10.0,1.0,10.0,0.289473684211,64589,40.83784695388749
2.26315789474,1.0,10.0,1.0,10.0,0.668421052632,64590,41.64019373070914
4.0,1.0,10.0,1.0,10.0,0.1,64591,40.05387613491621
2.42105263158,1.0,10.0,1.0,10.0,0.431578947368,64595,40.96094912302215
2.73684210526,1.0,10.0,1.0,10.0,0.573684210526,64596,40.90731721057091
2.42105263158,1.0,10.0,1.0,10.0,0.952631578947,64597,41.59790114290081
2.26315789474,1.0,10.0,1.0,10.0,0.905263157895,64597,41.081306424341165
3.52631578947,1.0,10.0,1.0,10.0,0.242105263158,64602,39.979482024209574
2.42105263158,1.0,10.0,1.0,10.0,0.715789473684,64604,40.77806122938637
2.26315789474,1.0,10.0,1.0,10.0,0.431578947368,64604,40.76897115597967
1.63157894737,1.0,10.0,1.0,10.0,0.857894736842,64607,41.109616272035055
2.73684210526,1.0,10.0,1.0,10.0,0.336842105263,64608,41.112597112427466
3.52631578947,1.0,10.0,1.0,10.0,0.147368421053,64608,40.084035906009376
1.63157894737,1.0,10.0,1.0,10.0,0.763157894737,64609,41.0339437314542
2.26315789474,1.0,10.0,1.0,10.0,0.336842105263,64609,40.85692915646359
1.78947368421,1.0,10.0,1.0,10.0,0.763157894737,64609,40.892268261057325
3.05263157895,1.0,10.0,1.0,10.0,0.194736842105,64610,40.86228503822349
3.52631578947,1.0,10.0,1.0,10.0,0.1,64610,40.099814659915864
2.26315789474,1.0,10.0,1.0,10.0,0.952631578947,64614,40.971723734634
2.89473684211,1.0,10.0,1.0,10.0,0.147368421053,64620,40.749961038003676
1.94736842105,1.0,10.0,1.0,10.0,0.526315789474,64634,40.66006729204673
3.05263157895,1.0,10.0,1.0,10.0,0.336842105263,64637,41.22115588304587
2.57894736842,1.0,10.0,1.0,10.0,0.194736842105,64640,41.003644543583505
2.42105263158,1.0,10.0,1.0,10.0,0.668421052632,64640,40.773383699241094
2.42105263158,1.0,10.0,1.0,10.0,0.621052631579,64641,40.91817925381474
3.21052631579,1.0,10.0,1.0,10.0,0.194736842105,64641,40.89378355757799
1.63157894737,1.0,10.0,1.0,10.0,0.810526315789,64642,41.060978870256804
3.21052631579,1.0,10.0,1.0,10.0,0.147368421053,64642,40.59638781135436
1.94736842105,1.0,10.0,1.0,10.0,0.478947368421,64643,40.78161700803321
2.10526315789,1.0,10.0,1.0,10.0,0.336842105263,64646,40.98564516508486
2.89473684211,1.0,10.0,1.0,10.0,0.194736842105,64646,40.699091077782214
2.57894736842,1.0,10.0,1.0,10.0,0.526315789474,64652,40.802244290709496
2.57894736842,1.0,10.0,1.0,10.0,0.715789473684,64655,41.21821582806297
